battery,feature,horizon,metric,value,n
CS2_37,HF6,8,spearman,0.8356292864009678,1030
CS2_37,HF7,8,spearman,0.9728101255438006,1030
CS2_37,HF8,8,spearman,-0.822964413603283,1030
CS2_37,SOH,12,spearman,0.9596682739482495,1026
CS2_37,HF1,12,spearman,0.9701775958735965,1026
CS2_37,HF2,12,spearman,-0.7687241417902675,1026
CS2_37,HF3,12,spearman,0.9042571463624094,1026
CS2_37,HF4,12,spearman,0.9277529276197573,1026
CS2_37,HF5,12,spearman,0.8719002855258176,1026
CS2_37,HF6,12,spearman,0.8249518940136534,1026
CS2_37,HF7,12,spearman,0.9697051409982951,1026
CS2_37,HF8,12,spearman,-0.8295565035658026,1026
CS2_37,SOH,16,spearman,0.9635033841643621,1022
CS2_37,HF1,16,spearman,0.9691167809873782,1022
CS2_37,HF2,16,spearman,-0.7898427726548981,1022
CS2_37,HF3,16,spearman,0.9106917797537446,1022
CS2_37,HF4,16,spearman,0.9315993282254657,1022
CS2_37,HF5,16,spearman,0.8757813525157829,1022
CS2_37,HF6,16,spearman,0.8287670513050587,1022
CS2_37,HF7,16,spearman,0.9686456899756998,1022
CS2_37,HF8,16,spearman,-0.8442707585329939,1022
CS2_37,SOH,24,spearman,0.955333259504628,1014
CS2_37,HF1,24,spearman,0.9684669860086089,1014
CS2_37,HF2,24,spearman,-0.8144751980902029,1014
CS2_37,HF3,24,spearman,0.8995032432047935,1014
CS2_37,HF4,24,spearman,0.9168181868119797,1014
CS2_37,HF5,24,spearman,0.8593213270784353,1014
CS2_37,HF6,24,spearman,0.8131565862981135,1014
CS2_37,HF7,24,spearman,0.967920683341591,1014
CS2_37,HF8,24,spearman,-0.8557863349495195,1014
CS2_37,SOH,32,spearman,0.9533492136605908,1006
CS2_37,HF1,32,spearman,0.9668423468520182,1006
CS2_37,HF2,32,spearman,-0.843271357231456,1006
CS2_37,HF3,32,spearman,0.8985836381520588,1006
CS2_37,HF4,32,spearman,0.9144856921037408,1006
CS2_37,HF5,32,spearman,0.8532649615843789,1006
CS2_37,HF6,32,spearman,0.8078064955701774,1006
CS2_37,HF7,32,spearman,0.9663084218614204,1006
CS2_37,HF8,32,spearman,-0.8729331976721545,1006
CS2_37,SOH,48,spearman,0.957228034126904,990
CS2_37,HF1,48,spearman,0.9684690632363496,990
CS2_37,HF2,48,spearman,-0.8952800513021387,990
CS2_37,HF3,48,spearman,0.9024211676394805,990
CS2_37,HF4,48,spearman,0.9268053712802719,990
CS2_37,HF5,48,spearman,0.8711281839124034,990
CS2_37,HF6,48,spearman,0.8257353649923509,990
CS2_37,HF7,48,spearman,0.9680135432561923,990
CS2_37,HF8,48,spearman,-0.9046668448389071,990
CS2_37,SOH,64,spearman,0.9498840344652615,974
CS2_37,HF1,64,spearman,0.9628930599974019,974
CS2_37,HF2,64,spearman,-0.8916847823923111,974
CS2_37,HF3,64,spearman,0.8819251623070666,974
CS2_37,HF4,64,spearman,0.9134370398180414,974
CS2_37,HF5,64,spearman,0.8470069947657721,974
CS2_37,HF6,64,spearman,0.8008432322273445,974
CS2_37,HF7,64,spearman,0.9622019682045119,974
CS2_37,HF8,64,spearman,-0.9013643826006921,974
CS2_38,SOH,1,spearman,0.9565826783275276,1027
CS2_38,HF1,1,spearman,0.9660622688320297,1027
CS2_38,HF2,1,spearman,-0.6327137948002578,1027
CS2_38,HF3,1,spearman,0.7871150913745999,1027
CS2_38,HF4,1,spearman,0.9512407824638939,1027
CS2_38,HF5,1,spearman,0.8380015921915894,1027
CS2_38,HF6,1,spearman,0.7776352617643097,1027
CS2_38,HF7,1,spearman,0.9642749987708331,1027
CS2_38,HF8,1,spearman,-0.699693918140357,1027
CS2_38,SOH,4,spearman,0.9518707726554908,1024
CS2_38,HF1,4,spearman,0.9581744288941636,1024
CS2_38,HF2,4,spearman,-0.6270478416205281,1024
CS2_38,HF3,4,spearman,0.7702106826259726,1024
CS2_38,HF4,4,spearman,0.9272350161903831,1024
CS2_38,HF5,4,spearman,0.7865564342721219,1024
