battery,feature,horizon,metric,block_length,bootstrap_n,estimate,ci_low,ci_high,n
CS2_35,HF3,12,degradation_pearson,20,1000,-0.1392509826594222,-0.36262784716405355,-0.04665184609508663,838
CS2_35,HF3,12,degradation_spearman,20,1000,-0.15537011766778314,-0.3806828192493004,0.09974146592215725,838
CS2_35,HF3,12,partial_pearson_controlling_SOH,20,1000,0.0035592998032161266,-0.15776677520173302,0.03669934375695614,838
CS2_35,HF3,12,degradation_pearson,30,1000,-0.13908695985777997,-0.37734825523592114,-0.03790600676458281,838
CS2_35,HF3,12,degradation_spearman,30,1000,-0.14610962614887846,-0.38851070718692965,0.14955707241467703,838
CS2_35,HF3,12,partial_pearson_controlling_SOH,30,1000,0.0027011433277744903,-0.14889573908660836,0.03373546706521089,838
CS2_35,HF4,12,degradation_pearson,10,1000,-0.014721784534524832,-0.19538573300385334,0.16370673025641064,574
CS2_35,HF4,12,degradation_spearman,10,1000,0.14476934780399783,-0.062393938278514555,0.3331354445046375,574
CS2_35,HF4,12,partial_pearson_controlling_SOH,10,1000,0.04712040293485664,-0.12018667132174908,0.1832990771977249,574
CS2_35,HF4,12,degradation_pearson,20,1000,-0.017788534350968086,-0.19269462639353468,0.19122440410937233,574
CS2_35,HF4,12,degradation_spearman,20,1000,0.14063215926018938,-0.07791696842715763,0.3805064816210503,574
CS2_35,HF4,12,partial_pearson_controlling_SOH,20,1000,0.044828620232685454,-0.13414860603626028,0.18855845744915953,574
CS2_35,HF4,12,degradation_pearson,30,1000,-0.021896106725124775,-0.18057267058166482,0.1947806355829451,574
CS2_35,HF4,12,degradation_spearman,30,1000,0.14561036768481606,-0.06651031793045822,0.3714043310400029,574
CS2_35,HF4,12,partial_pearson_controlling_SOH,30,1000,0.044063714316825445,-0.1305086481339999,0.18754960662533396,574
CS2_35,HF5,12,degradation_pearson,10,1000,0.059008950105110425,-0.12380153632554479,0.2377536456078268,573
CS2_35,HF5,12,degradation_spearman,10,1000,0.2120538802122788,0.031365454369904615,0.39142657850830725,573
CS2_35,HF5,12,partial_pearson_controlling_SOH,10,1000,-0.22693161525776012,-0.32550383352134166,-0.1287817917091827,573
CS2_35,HF5,12,degradation_pearson,20,1000,0.059702430239169164,-0.14179236939060322,0.2646723241101155,573
CS2_35,HF5,12,degradation_spearman,20,1000,0.2196518856819763,0.0015302728713172844,0.42531297346095065,573
CS2_35,HF5,12,partial_pearson_controlling_SOH,20,1000,-0.22488123421754938,-0.3251120770193644,-0.10204137526598885,573
CS2_35,HF5,12,degradation_pearson,30,1000,0.05321814506430931,-0.12857442806803007,0.2858989062625563,573
CS2_35,HF5,12,degradation_spearman,30,1000,0.2114278078928129,-0.004082581375372255,0.4501838703586872,573
CS2_35,HF5,12,partial_pearson_controlling_SOH,30,1000,-0.22603586017597962,-0.32753807533322427,-0.10457699721455035,573
CS2_35,HF6,12,degradation_pearson,10,1000,0.07968628416831439,-0.04386836240978156,0.22968975033957284,573
CS2_35,HF6,12,degradation_spearman,10,1000,0.2034166149833893,0.02658068421242463,0.3682882757458069,573
CS2_35,HF6,12,partial_pearson_controlling_SOH,10,1000,-0.19987993798931147,-0.348925983971909,-0.05535982967761214,573
CS2_35,HF6,12,degradation_pearson,20,1000,0.08546079190146275,-0.05910939246722424,0.2460797161660916,573
CS2_35,HF6,12,degradation_spearman,20,1000,0.21047966190873946,0.011169415228018852,0.39937309719454733,573
CS2_35,HF6,12,partial_pearson_controlling_SOH,20,1000,-0.198013762901864,-0.35502388373832644,-0.030082460060659684,573
CS2_35,HF6,12,degradation_pearson,30,1000,0.08816871058825453,-0.04268381761204473,0.262520158450347,573
CS2_35,HF6,12,degradation_spearman,30,1000,0.2117924975889225,0.04421474186734642,0.41241945673768804,573
CS2_35,HF6,12,partial_pearson_controlling_SOH,30,1000,-0.19479199472369918,-0.3539889702407121,-0.015183358077463576,573
CS2_35,HF7,12,degradation_pearson,10,1000,-0.2250131794910271,-0.3589495568395904,-0.08676728418991754,864
CS2_35,HF7,12,degradation_spearman,10,1000,-0.19988891552381813,-0.3760729775314224,-0.021752068088498333,864
CS2_35,HF7,12,partial_pearson_controlling_SOH,10,1000,0.3862574771677001,0.22095106040600432,0.5731387266533516,864
CS2_35,HF7,12,degradation_pearson,20,1000,-0.2179087950578495,-0.3685644802723559,-0.06817537912949756,864
CS2_35,HF7,12,degradation_spearman,20,1000,-0.19642608345418935,-0.3810194804843583,0.027507319984444323,864
CS2_35,HF7,12,partial_pearson_controlling_SOH,20,1000,0.38038419125925005,0.19921456833431647,0.5699289758781432,864
CS2_35,HF7,12,degradation_pearson,30,1000,-0.21422553976707354,-0.37026458785059907,-0.06667242362899471,864
CS2_35,HF7,12,degradation_spearman,30,1000,-0.18294630345427484,-0.40049680306700014,0.04119678989597053,864
CS2_35,HF7,12,partial_pearson_controlling_SOH,30,1000,0.38548357600668814,0.21607964485327474,0.567310634352536,864
CS2_35,HF8,12,degradation_pearson,10,1000,0.20268075359653265,0.07103941593814714,0.3285367480790052,840
CS2_35,HF8,12,degradation_spearman,10,1000,0.16696139396528437,-0.011006496912717554,0.3283836210456416,840
CS2_35,HF8,12,partial_pearson_controlling_SOH,10,1000,0.20077772932167431,0.06980449629503606,0.31910680570180283,840
CS2_35,HF8,12,degradation_pearson,20,1000,0.20643760225323676,0.0627618868366688,0.33485207596591365,840
CS2_35,HF8,12,degradation_spearman,20,1000,0.16435710519395397,-0.04935120402865034,0.3542801185169759,840
CS2_35,HF8,12,partial_pearson_controlling_SOH,20,1000,0.19868461309337945,0.07236380683798485,0.33558198283227775,840
CS2_35,HF8,12,degradation_pearson,30,1000,0.19681860416421915,0.03000295269235655,0.3361533651577174,840
CS2_35,HF8,12,degradation_spearman,30,1000,0.14730549641328994,-0.09759314840709792,0.3381872347718452,840
CS2_35,HF8,12,partial_pearson_controlling_SOH,30,1000,0.20168345669115118,0.07179366987549311,0.31985645074347785,840
CS2_35,HF1,16,degradation_pearson,10,1000,-0.28499156791877334,-0.4301048536020609,-0.1369701567544676,860
CS2_35,HF1,16,degradation_spearman,10,1000,-0.238351925374856,-0.3956782023173294,-0.049596883558556765,860
CS2_35,HF1,16,partial_pearson_controlling_SOH,10,1000,0.40041968962647806,0.22987584433727248,0.5894080668618186,860
CS2_35,HF1,16,degradation_pearson,20,1000,-0.27624030720161774,-0.4459650107754563,-0.1103378975911048,860
CS2_35,HF1,16,degradation_spearman,20,1000,-0.22000149959580484,-0.42320539808602614,0.005663076998229006,860
CS2_35,HF1,16,partial_pearson_controlling_SOH,20,1000,0.3934671462927863,0.22990573308964357,0.5977064644113882,860
CS2_35,HF1,16,degradation_pearson,30,1000,-0.276643244534519,-0.44746095732657387,-0.09446571821266567,860
CS2_35,HF1,16,degradation_spearman,30,1000,-0.21650587433002583,-0.4517549884461547,0.03979520563777509,860
CS2_35,HF1,16,partial_pearson_controlling_SOH,30,1000,0.3934627157091918,0.23452458179430966,0.5769498128872277,860
CS2_35,HF2,16,degradation_pearson,10,1000,0.26002213590982515,0.11713582415734929,0.3879826134213703,836
CS2_35,HF2,16,degradation_spearman,10,1000,0.20632855585939022,0.011415811776366226,0.3844235035440638,836
CS2_35,HF2,16,partial_pearson_controlling_SOH,10,1000,0.1980082829401935,0.0566777260852955,0.3273513370608424,836
CS2_35,HF2,16,degradation_pearson,20,1000,0.24726449694597388,0.07780766337597594,0.3975421645548974,836
CS2_35,HF2,16,degradation_spearman,20,1000,0.1952608522034606,-0.03979838975378874,0.40156051190044445,836
CS2_35,HF2,16,partial_pearson_controlling_SOH,20,1000,0.19705377239585953,0.048189993829367325,0.333566782500096,836
CS2_35,HF2,16,degradation_pearson,30,1000,0.24814861508058675,0.05236277028649843,0.4098059305566976,836
CS2_35,HF2,16,degradation_spearman,30,1000,0.20077974469017867,-0.07360175703758186,0.4040706225222926,836
CS2_35,HF2,16,partial_pearson_controlling_SOH,30,1000,0.1976226764144084,0.04844338686996039,0.33298326030474623,836
CS2_35,HF3,16,degradation_pearson,10,1000,-0.1604713336438856,-0.4467073786859576,-0.0650516706484633,834
CS2_35,HF3,16,degradation_spearman,10,1000,-0.24155953493024773,-0.4193817488586456,-0.04761543861954111,834
CS2_35,HF3,16,partial_pearson_controlling_SOH,10,1000,0.0005319946835741905,-0.09497563803434675,0.0401031993296026,834
CS2_35,HF3,16,degradation_pearson,20,1000,-0.16754959434720196,-0.4622084718080713,-0.05212778997348116,834
CS2_35,HF3,16,degradation_spearman,20,1000,-0.2458758821249131,-0.45500446421795626,-0.006371715251958704,834
CS2_35,HF3,16,partial_pearson_controlling_SOH,20,1000,-0.0013848754311613367,-0.11552080791034408,0.0337249751396824,834
CS2_35,HF3,16,degradation_pearson,30,1000,-0.15657083053848556,-0.45549920173162434,-0.03338932271989859,834
CS2_35,HF3,16,degradation_spearman,30,1000,-0.2315709642537696,-0.46056840117727615,0.045808858302488466,834
CS2_35,HF3,16,partial_pearson_controlling_SOH,30,1000,-0.0010390559909028078,-0.109909944688999,0.023647844548162315,834
CS2_35,HF4,16,degradation_pearson,10,1000,-0.06436528666275362,-0.2583529121658996,0.14886895926500943,574
CS2_35,HF4,16,degradation_spearman,10,1000,0.13577197213007855,-0.0845162577506651,0.3386263513424404,574
CS2_35,HF4,16,partial_pearson_controlling_SOH,10,1000,0.1477568690407276,-0.03008908680992995,0.28897325053145906,574
CS2_35,HF4,16,degradation_pearson,20,1000,-0.0639835345290839,-0.2950870412118376,0.1977711024488474,574
CS2_35,HF4,16,degradation_spearman,20,1000,0.1349567373408265,-0.12119895048109347,0.40212183400579615,574
CS2_35,HF4,16,partial_pearson_controlling_SOH,20,1000,0.1488541994284331,-0.06042545600689962,0.3170099961288516,574
CS2_35,HF4,16,degradation_pearson,30,1000,-0.05426470517713406,-0.2982134044264005,0.20420536522467794,574
CS2_35,HF4,16,degradation_spearman,30,1000,0.15483244862174234,-0.11639802003395867,0.4105343558736395,574
CS2_35,HF4,16,partial_pearson_controlling_SOH,30,1000,0.14488800437174,-0.0649984506737387,0.3205003007516691,574
CS2_35,HF5,16,degradation_pearson,10,1000,-0.01990317637811312,-0.23309346854262422,0.20382794346385832,573
CS2_35,HF5,16,degradation_spearman,10,1000,0.17301666938407056,-0.042047068512254725,0.3737702361999,573
CS2_35,HF5,16,partial_pearson_controlling_SOH,10,1000,-0.12345415131266052,-0.23264174155763687,0.009572164926735427,573
CS2_35,HF5,16,degradation_pearson,20,1000,-0.01114173415105428,-0.2532911624966423,0.26408025510030597,573
CS2_35,HF5,16,degradation_spearman,20,1000,0.1777440540140225,-0.07403780620742963,0.427748309348987,573
CS2_35,HF5,16,partial_pearson_controlling_SOH,20,1000,-0.1228665155539545,-0.24022674208956726,0.014413495733012224,573
CS2_35,HF5,16,degradation_pearson,30,1000,-0.022133474718890572,-0.2538887289791783,0.2630019458659739,573
CS2_35,HF5,16,degradation_spearman,30,1000,0.18317050551126518,-0.08658336936845168,0.43326488343393893,573
CS2_35,HF5,16,partial_pearson_controlling_SOH,30,1000,-0.12220156948148891,-0.2514522779551902,0.012168598156141313,573
CS2_35,HF6,16,degradation_pearson,10,1000,0.03084549769543822,-0.14434790834526567,0.2229283003593086,573
CS2_35,HF6,16,degradation_spearman,10,1000,0.17648590700661013,-0.0493665955848151,0.37673283254960566,573
CS2_35,HF6,16,partial_pearson_controlling_SOH,10,1000,-0.1573994360395738,-0.31730890084516483,0.021421731707659847,573
CS2_35,HF6,16,degradation_pearson,20,1000,0.03417314196857166,-0.15204785357268735,0.23677343004951246,573
CS2_35,HF6,16,degradation_spearman,20,1000,0.1757240186919019,-0.044192252888728335,0.39769026412006114,573
CS2_35,HF6,16,partial_pearson_controlling_SOH,20,1000,-0.1530126523335909,-0.32366188375682226,0.05273233728453096,573
CS2_35,HF6,16,degradation_pearson,30,1000,0.032472355795922454,-0.14988337549994202,0.24692704422818315,573
CS2_35,HF6,16,degradation_spearman,30,1000,0.17413577617404902,-0.03463763472806448,0.40516173156220014,573
CS2_35,HF6,16,partial_pearson_controlling_SOH,30,1000,-0.1442172760450662,-0.3437133745769219,0.10120330966468119,573
CS2_35,HF7,16,degradation_pearson,10,1000,-0.28460288569134806,-0.4286076254926435,-0.14038711400770948,860
CS2_35,HF7,16,degradation_spearman,10,1000,-0.2370994676980714,-0.4087749486990092,-0.05612957175691438,860
CS2_35,HF7,16,partial_pearson_controlling_SOH,10,1000,0.3776837285953039,0.22921827274677797,0.5775805039557438,860
CS2_35,HF7,16,degradation_pearson,20,1000,-0.2745611529078643,-0.45850320746375184,-0.09850696736562563,860
CS2_35,HF7,16,degradation_spearman,20,1000,-0.2254590108773149,-0.4302892407228274,0.012445268577081435,860
CS2_35,HF7,16,partial_pearson_controlling_SOH,20,1000,0.3920726439902238,0.21908460956632614,0.5821909269770745,860
CS2_35,HF7,16,degradation_pearson,30,1000,-0.2773184031126534,-0.4538004673193603,-0.0969664732221781,860
CS2_35,HF7,16,degradation_spearman,30,1000,-0.222799685232281,-0.44316827458807573,0.03830545425479307,860
CS2_35,HF7,16,partial_pearson_controlling_SOH,30,1000,0.3848972948206837,0.222600993599163,0.5808992086040965,860
CS2_35,HF8,16,degradation_pearson,10,1000,0.27182531066975285,0.13701293842293882,0.3935088193238824,836
CS2_35,HF8,16,degradation_spearman,10,1000,0.22182938468773222,0.026301617178997407,0.37912017592493447,836
CS2_35,HF8,16,partial_pearson_controlling_SOH,10,1000,0.18889970672445708,0.05994054244017025,0.32299660219333115,836
CS2_35,HF8,16,degradation_pearson,20,1000,0.273558354768483,0.0961893600582718,0.41432944022100143,836
CS2_35,HF8,16,degradation_spearman,20,1000,0.21642449296333882,-0.02280029817618619,0.4066878450353152,836
CS2_35,HF8,16,partial_pearson_controlling_SOH,20,1000,0.18848848203400187,0.03570226324875039,0.3339136924666287,836
CS2_35,HF8,16,degradation_pearson,30,1000,0.26693809418732484,0.06709323397420715,0.4173963544096433,836
CS2_35,HF8,16,degradation_spearman,30,1000,0.2110872544593505,-0.04707202208888998,0.4167279621335468,836
CS2_35,HF8,16,partial_pearson_controlling_SOH,30,1000,0.18888702644921918,0.0471136250669043,0.33566580089848025,836
CS2_35,HF1,24,degradation_pearson,10,1000,-0.3995621714239356,-0.5403390790797002,-0.2285106010817679,852
CS2_35,HF1,24,degradation_spearman,10,1000,-0.32947077141931896,-0.48832591384090374,-0.128581609194584,852
CS2_35,HF1,24,partial_pearson_controlling_SOH,10,1000,0.37879986771843766,0.2087171984935883,0.5735509272879563,852
CS2_35,HF1,24,degradation_pearson,20,1000,-0.3887509922829704,-0.5664496988755766,-0.16744758211008404,852
CS2_35,HF1,24,degradation_spearman,20,1000,-0.31924399408981574,-0.5190585110326387,-0.04870903682298064,852
CS2_35,HF1,24,partial_pearson_controlling_SOH,20,1000,0.3748435539726982,0.21058080840597404,0.5682844000662992,852
CS2_35,HF1,24,degradation_pearson,30,1000,-0.3911915832340021,-0.5712155452850581,-0.15741782878041044,852
CS2_35,HF1,24,degradation_spearman,30,1000,-0.319829758433293,-0.5423629536362109,-0.040672143112549144,852
CS2_35,HF1,24,partial_pearson_controlling_SOH,30,1000,0.3790007737387468,0.2104490241914751,0.5709616152251306,852
CS2_35,HF2,24,degradation_pearson,10,1000,0.3440341035868323,0.17956470620045792,0.48492280588775494,829
CS2_35,HF2,24,degradation_spearman,10,1000,0.29318097206982946,0.10365530311491147,0.4574162404794747,829
CS2_35,HF2,24,partial_pearson_controlling_SOH,10,1000,0.2425398505055314,0.06349775032722954,0.41492008941360004,829
CS2_35,HF2,24,degradation_pearson,20,1000,0.3385463967497031,0.13500621396994583,0.4940272832414851,829
CS2_35,HF2,24,degradation_spearman,20,1000,0.2894987828963995,0.027390755282243523,0.49620125178601093,829
CS2_35,HF2,24,partial_pearson_controlling_SOH,20,1000,0.24474778883617263,0.04979075983178633,0.4076711931768983,829
CS2_35,HF2,24,degradation_pearson,30,1000,0.3258299846230934,0.10438700006589886,0.5001623739117308,829
CS2_35,HF2,24,degradation_spearman,30,1000,0.27918740780348344,-0.01485569010370788,0.5183240255993322,829
CS2_35,HF2,24,partial_pearson_controlling_SOH,30,1000,0.25163816258998806,0.04859280456845116,0.40548314155648596,829
CS2_35,HF3,24,degradation_pearson,10,1000,-0.19517185781674998,-0.5430272242513173,-0.0863935780349713,827
CS2_35,HF3,24,degradation_spearman,10,1000,-0.31998331491004495,-0.4778665047601418,-0.10856589971760999,827
CS2_35,HF3,24,partial_pearson_controlling_SOH,10,1000,0.004369153246715676,-0.09964072171864613,0.03602678906898306,827
CS2_35,HF3,24,degradation_pearson,20,1000,-0.19132622747318223,-0.5634426984400979,-0.06599457530211238,827
CS2_35,HF3,24,degradation_spearman,20,1000,-0.3147690642989168,-0.5139951625213682,-0.06241322966546951,827
CS2_35,HF3,24,partial_pearson_controlling_SOH,20,1000,0.0032841784144559236,-0.09321649128031538,0.03600093785831986,827
CS2_35,HF3,24,degradation_pearson,30,1000,-0.20039708513508253,-0.5659594926580571,-0.06509289101258285,827
CS2_35,HF3,24,degradation_spearman,30,1000,-0.31662887636178505,-0.5466174808626535,-0.046924157450767445,827
CS2_35,HF3,24,partial_pearson_controlling_SOH,30,1000,0.002663587990247008,-0.08778659445631205,0.030686189991870744,827
CS2_35,HF4,24,degradation_pearson,10,1000,-0.09192442350388327,-0.31965289230020794,0.18199185254733127,574
CS2_35,HF4,24,degradation_spearman,10,1000,0.05635223757395072,-0.17976435522454964,0.32445368919792045,574
CS2_35,HF4,24,partial_pearson_controlling_SOH,10,1000,0.141816464662183,-0.02792571913206049,0.274611790977194,574
CS2_35,HF4,24,degradation_pearson,20,1000,-0.0738046841603483,-0.3587221949774347,0.26704861726801143,574
CS2_35,HF4,24,degradation_spearman,20,1000,0.06303543225349144,-0.227531776184963,0.38380412772971234,574
CS2_35,HF4,24,partial_pearson_controlling_SOH,20,1000,0.13303554985520388,-0.0865054960166652,0.29707802243827097,574
CS2_35,HF4,24,degradation_pearson,30,1000,-0.08244237534415025,-0.3448897755641028,0.27094317017667385,574
CS2_35,HF4,24,degradation_spearman,30,1000,0.07376061140937687,-0.23154031416981072,0.3798771523176701,574
CS2_35,HF4,24,partial_pearson_controlling_SOH,30,1000,0.13553173932975826,-0.08789420668403491,0.3198135138789265,574
CS2_35,HF5,24,degradation_pearson,10,1000,-0.02492874382353033,-0.28097851451954403,0.2608698917274776,573
CS2_35,HF5,24,degradation_spearman,10,1000,0.11598935977824763,-0.12559354113089463,0.3537412742139146,573
CS2_35,HF5,24,partial_pearson_controlling_SOH,10,1000,-0.1752352881935948,-0.2929603186861799,-0.04655438905702246,573
CS2_35,HF5,24,degradation_pearson,20,1000,-0.018072431353349527,-0.31259561882868964,0.34595086441233075,573
CS2_35,HF5,24,degradation_spearman,20,1000,0.12271820625388055,-0.20151832455486088,0.4048370212302888,573
CS2_35,HF5,24,partial_pearson_controlling_SOH,20,1000,-0.17994606719467543,-0.3191840358692915,-0.022048033311851487,573
CS2_35,HF5,24,degradation_pearson,30,1000,-0.008692012174129286,-0.30903753389311517,0.34030427613284614,573
CS2_35,HF5,24,degradation_spearman,30,1000,0.12961226149569605,-0.19565773439985643,0.4152770543059728,573
CS2_35,HF5,24,partial_pearson_controlling_SOH,30,1000,-0.17837702461752875,-0.32030894410201577,-0.014552967091514947,573
CS2_35,HF6,24,degradation_pearson,10,1000,0.03902074867770691,-0.13952863483395503,0.2529162162920395,573
CS2_35,HF6,24,degradation_spearman,10,1000,0.09646224633149697,-0.11500590460065906,0.3306219452738285,573
