battery,feature,horizon,metric,value,n
CS2_37,HF7,16,pearson_partial_controlling_SOH,0.5017350889404962,1022
CS2_37,HF8,16,pearson_partial_controlling_SOH,-0.12204137029846542,1022
CS2_37,HF1,24,pearson_partial_controlling_SOH,0.5430737874252194,1014
CS2_37,HF2,24,pearson_partial_controlling_SOH,-0.08062438384725004,1014
CS2_37,HF3,24,pearson_partial_controlling_SOH,-0.09065655665722411,1014
CS2_37,HF4,24,pearson_partial_controlling_SOH,0.0524867959806342,1014
CS2_37,HF5,24,pearson_partial_controlling_SOH,-0.060142935107388676,1014
CS2_37,HF6,24,pearson_partial_controlling_SOH,-0.14127117375980763,1014
CS2_37,HF7,24,pearson_partial_controlling_SOH,0.5401051995036769,1014
CS2_37,HF8,24,pearson_partial_controlling_SOH,-0.09659420911573222,1014
CS2_37,HF1,32,pearson_partial_controlling_SOH,0.5325680886041415,1006
CS2_37,HF2,32,pearson_partial_controlling_SOH,-0.08977610396321307,1006
CS2_37,HF3,32,pearson_partial_controlling_SOH,-0.0800372256796712,1006
CS2_37,HF4,32,pearson_partial_controlling_SOH,0.09068515698766073,1006
CS2_37,HF5,32,pearson_partial_controlling_SOH,-0.043502282575738585,1006
CS2_37,HF6,32,pearson_partial_controlling_SOH,-0.13002807333112693,1006
CS2_37,HF7,32,pearson_partial_controlling_SOH,0.5301982515851309,1006
CS2_37,HF8,32,pearson_partial_controlling_SOH,-0.10663167472226558,1006
CS2_37,HF1,48,pearson_partial_controlling_SOH,0.5193814780265548,990
CS2_37,HF2,48,pearson_partial_controlling_SOH,-0.03327990356915139,990
CS2_37,HF3,48,pearson_partial_controlling_SOH,-0.07457625908415266,990
CS2_37,HF4,48,pearson_partial_controlling_SOH,0.1355262969600231,990
CS2_37,HF5,48,pearson_partial_controlling_SOH,-0.1280509795730286,990
CS2_37,HF6,48,pearson_partial_controlling_SOH,-0.22936346012179776,990
CS2_37,HF7,48,pearson_partial_controlling_SOH,0.5159114141191358,990
CS2_37,HF8,48,pearson_partial_controlling_SOH,-0.05268053830703979,990
CS2_37,HF1,64,pearson_partial_controlling_SOH,0.5347605446878321,974
CS2_37,HF2,64,pearson_partial_controlling_SOH,-0.026697198025096597,974
CS2_37,HF3,64,pearson_partial_controlling_SOH,-0.08037525373547755,974
CS2_37,HF4,64,pearson_partial_controlling_SOH,0.20765118509136762,974
CS2_37,HF5,64,pearson_partial_controlling_SOH,-0.2102981879896498,974
CS2_37,HF6,64,pearson_partial_controlling_SOH,-0.28813248044815404,974
CS2_37,HF7,64,pearson_partial_controlling_SOH,0.5317039869176865,974
CS2_37,HF8,64,pearson_partial_controlling_SOH,-0.05211818731065848,974
CS2_38,HF1,1,pearson_partial_controlling_SOH,0.6255680454461181,1027
CS2_38,HF2,1,pearson_partial_controlling_SOH,-0.11356576993275447,1027
CS2_38,HF3,1,pearson_partial_controlling_SOH,-0.1773296317426122,1027
CS2_38,HF4,1,pearson_partial_controlling_SOH,0.06205686982743587,1027
CS2_38,HF5,1,pearson_partial_controlling_SOH,0.014695864891226804,1027
CS2_38,HF6,1,pearson_partial_controlling_SOH,-0.024661133974675165,1027
CS2_38,HF7,1,pearson_partial_controlling_SOH,0.6243008114667402,1027
CS2_38,HF8,1,pearson_partial_controlling_SOH,-0.14830050784625473,1027
CS2_38,HF1,4,pearson_partial_controlling_SOH,0.5844776319446726,1024
CS2_38,HF2,4,pearson_partial_controlling_SOH,-0.10782108810635357,1024
CS2_38,HF3,4,pearson_partial_controlling_SOH,-0.11030348768251892,1024
CS2_38,HF4,4,pearson_partial_controlling_SOH,-0.05871217273867131,1024
CS2_38,HF5,4,pearson_partial_controlling_SOH,-0.09502492561963784,1024
CS2_38,HF6,4,pearson_partial_controlling_SOH,-0.12651997802657114,1024
CS2_38,HF7,4,pearson_partial_controlling_SOH,0.5830807568212016,1024
CS2_38,HF8,4,pearson_partial_controlling_SOH,-0.13901272520834432,1024
CS2_38,HF1,8,pearson_partial_controlling_SOH,0.5686195976478348,1020
