battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_35,B_missing_mask_only,64,MAE,0.0344679089791036,0.049154185955250826,1.0,1,818
CS2_35,B_missing_mask_only,64,MAE,0.034594080083228375,0.0493333741851924,10.0,1,818
CS2_35,B_missing_mask_only,64,MAE,0.03590280329291942,0.051278599960509964,100.0,1,818
CS2_36,B_missing_mask_only,64,MAE,0.03212309432654237,0.0814988335673279,0.01,1,909
CS2_36,B_missing_mask_only,64,MAE,0.03212282433676133,0.08149744166394036,0.1,1,909
CS2_36,B_missing_mask_only,64,MAE,0.032120274621186225,0.08148334838016602,1.0,1,909
CS2_36,B_missing_mask_only,64,MAE,0.03210481376427782,0.08134493299728213,10.0,1,909
CS2_36,B_missing_mask_only,64,MAE,0.033492097122894506,0.08068078578289309,100.0,1,909
CS2_37,B_missing_mask_only,64,MAE,0.03176577083592332,0.061549029811338744,0.01,1,974
CS2_37,B_missing_mask_only,64,MAE,0.031767362561548905,0.06154948820518202,0.1,1,974
CS2_37,B_missing_mask_only,64,MAE,0.03178399773382665,0.061554272579855046,1.0,1,974
CS2_37,B_missing_mask_only,64,MAE,0.03197177186920511,0.06161086624295809,10.0,1,974
CS2_37,B_missing_mask_only,64,MAE,0.0341993291697839,0.06265094420860022,100.0,1,974
CS2_38,B_missing_mask_only,64,MAE,0.033606034303412025,0.06994478612179471,0.01,1,964
CS2_38,B_missing_mask_only,64,MAE,0.03360636902139093,0.0699438715021473,0.1,1,964
CS2_38,B_missing_mask_only,64,MAE,0.033609950890528276,0.06993474143928655,1.0,1,964
CS2_38,B_missing_mask_only,64,MAE,0.03368017120339279,0.06985730932507614,10.0,1,964
CS2_38,B_missing_mask_only,64,MAE,0.037127830362444214,0.07050252323289516,100.0,1,964
CS2_35,C_complete_case_HF456,64,MAE,0.022245417750793146,0.03189476867923179,0.01,1,573
CS2_35,C_complete_case_HF456,64,MAE,0.022154001723026184,0.03179439243955293,0.1,1,573
CS2_35,C_complete_case_HF456,64,MAE,0.022383120982792108,0.031720711313015286,1.0,1,573
CS2_35,C_complete_case_HF456,64,MAE,0.02428328314498739,0.0329978351225146,10.0,1,573
CS2_35,C_complete_case_HF456,64,MAE,0.026341457151299538,0.03526324765293484,100.0,1,573
CS2_36,C_complete_case_HF456,64,MAE,0.028836335233784465,0.06223895896445035,0.01,1,607
CS2_36,C_complete_case_HF456,64,MAE,0.028422546853719532,0.062067460151700005,0.1,1,607
CS2_36,C_complete_case_HF456,64,MAE,0.02598319684395468,0.06124190237493675,1.0,1,607
CS2_36,C_complete_case_HF456,64,MAE,0.022552373948613858,0.060846001813566856,10.0,1,607
CS2_36,C_complete_case_HF456,64,MAE,0.022067566253207535,0.061833408900573206,100.0,1,607
CS2_37,C_complete_case_HF456,64,MAE,0.01878525299796665,0.04246322062490445,0.01,1,639
CS2_37,C_complete_case_HF456,64,MAE,0.018824266764135678,0.04251805117806897,0.1,1,639
CS2_37,C_complete_case_HF456,64,MAE,0.019303675499982922,0.04299074930321649,1.0,1,639
CS2_37,C_complete_case_HF456,64,MAE,0.021222150656969804,0.04426163884520238,10.0,1,639
CS2_37,C_complete_case_HF456,64,MAE,0.02328217227386213,0.04567611461035043,100.0,1,639
CS2_38,C_complete_case_HF456,64,MAE,0.019239621245031823,0.04832364268129217,0.01,1,548
CS2_38,C_complete_case_HF456,64,MAE,0.019228519415618962,0.04834082937520521,0.1,1,548
CS2_38,C_complete_case_HF456,64,MAE,0.019421555740731258,0.048512624565142416,1.0,1,548
CS2_38,C_complete_case_HF456,64,MAE,0.020511639449962975,0.04912592066864613,10.0,1,548
CS2_38,C_complete_case_HF456,64,MAE,0.023151467035968157,0.050060692562608096,100.0,1,548
