battery,feature,horizon,metric,value,n_effective,support_rule
CS2_37,HF4,12,pearson,0.8303269391968345,642,horizon_common
CS2_37,HF4,12,spearman,0.9277529276197573,642,horizon_common
CS2_37,HF5,12,pearson,0.7943865543643673,642,horizon_common
CS2_37,HF5,12,spearman,0.8719002855258176,642,horizon_common
CS2_37,HF6,12,pearson,0.7030503816677476,642,horizon_common
CS2_37,HF6,12,spearman,0.8249518940136534,642,horizon_common
CS2_37,HF7,12,pearson,0.9682679470022084,968,horizon_common
CS2_37,HF7,12,spearman,0.9663472056218734,968,horizon_common
CS2_37,HF8,12,pearson,-0.8651341500739924,944,horizon_common
CS2_37,HF8,12,spearman,-0.9163682595948097,944,horizon_common
CS2_37,SOH,16,pearson,0.9625049845130167,970,horizon_common
CS2_37,SOH,16,spearman,0.9587551554527207,970,horizon_common
CS2_37,HF1,16,pearson,0.9673579314956877,967,horizon_common
CS2_37,HF1,16,spearman,0.9653184469984729,967,horizon_common
CS2_37,HF2,16,pearson,-0.8574219038934746,943,horizon_common
CS2_37,HF2,16,spearman,-0.909814088342668,943,horizon_common
CS2_37,HF3,16,pearson,0.16966494416321717,940,horizon_common
CS2_37,HF3,16,spearman,0.8983075912961673,940,horizon_common
CS2_37,HF4,16,pearson,0.9373525813135044,641,horizon_common
CS2_37,HF4,16,spearman,0.9315993282254657,641,horizon_common
CS2_37,HF5,16,pearson,0.8971587946596281,641,horizon_common
CS2_37,HF5,16,spearman,0.8757813525157829,641,horizon_common
CS2_37,HF6,16,pearson,0.7969608431154982,641,horizon_common
CS2_37,HF6,16,spearman,0.8287670513050587,641,horizon_common
CS2_37,HF7,16,pearson,0.9672983760885382,967,horizon_common
CS2_37,HF7,16,spearman,0.9647640226947342,967,horizon_common
CS2_37,HF8,16,pearson,-0.8762241420545697,943,horizon_common
CS2_37,HF8,16,spearman,-0.919477772451818,943,horizon_common
CS2_37,SOH,24,pearson,0.9590700181749278,970,horizon_common
CS2_37,SOH,24,spearman,0.9506191901158625,970,horizon_common
CS2_37,HF1,24,pearson,0.9678770001948809,967,horizon_common
CS2_37,HF1,24,spearman,0.9652309781115715,967,horizon_common
CS2_37,HF2,24,pearson,-0.8386326602241986,943,horizon_common
