battery,feature,horizon,metric,value,n_effective,support_rule,rank
CS2_38,HF6,4,pearson_partial_controlling_SOH,-0.12522588255588826,547,feature_common,1.0
CS2_38,HF7,4,pearson_partial_controlling_SOH,-0.037737457968875045,547,feature_common,6.0
CS2_38,HF8,4,pearson_partial_controlling_SOH,0.043428181040080616,547,feature_common,5.0
CS2_38,HF1,8,pearson_partial_controlling_SOH,-0.02802601284547563,549,feature_common,5.0
CS2_38,HF2,8,pearson_partial_controlling_SOH,0.0441939917966886,549,feature_common,3.0
CS2_38,HF3,8,pearson_partial_controlling_SOH,0.022954916808141154,549,feature_common,6.0
CS2_38,HF4,8,pearson_partial_controlling_SOH,0.02096182096535692,549,feature_common,7.0
CS2_38,HF5,8,pearson_partial_controlling_SOH,-0.09534380030121037,549,feature_common,2.0
CS2_38,HF6,8,pearson_partial_controlling_SOH,-0.12890086142956736,549,feature_common,1.0
CS2_38,HF7,8,pearson_partial_controlling_SOH,-0.02932964195841812,549,feature_common,4.0
CS2_38,HF8,8,pearson_partial_controlling_SOH,0.020116989410319377,549,feature_common,8.0
CS2_38,HF1,12,pearson_partial_controlling_SOH,-0.03335245715197249,548,feature_common,7.0
CS2_38,HF2,12,pearson_partial_controlling_SOH,0.12472090393620366,548,feature_common,2.0
CS2_38,HF3,12,pearson_partial_controlling_SOH,0.016711838989618623,548,feature_common,8.0
CS2_38,HF4,12,pearson_partial_controlling_SOH,-0.055039516456062726,548,feature_common,5.0
CS2_38,HF5,12,pearson_partial_controlling_SOH,-0.11218760373459556,548,feature_common,3.0
CS2_38,HF6,12,pearson_partial_controlling_SOH,-0.1676451215723495,548,feature_common,1.0
CS2_38,HF7,12,pearson_partial_controlling_SOH,-0.03618184343177308,548,feature_common,6.0
CS2_38,HF8,12,pearson_partial_controlling_SOH,0.10511351183541257,548,feature_common,4.0
CS2_38,HF1,16,pearson_partial_controlling_SOH,-0.03010088904501194,547,feature_common,7.0
CS2_38,HF2,16,pearson_partial_controlling_SOH,0.08679475186700888,547,feature_common,2.0
CS2_38,HF3,16,pearson_partial_controlling_SOH,0.0174559526669806,547,feature_common,8.0
CS2_38,HF4,16,pearson_partial_controlling_SOH,0.04775719289582655,547,feature_common,5.0
CS2_38,HF5,16,pearson_partial_controlling_SOH,-0.08388636854521406,547,feature_common,3.0
CS2_38,HF6,16,pearson_partial_controlling_SOH,-0.12850693479386138,547,feature_common,1.0
CS2_38,HF7,16,pearson_partial_controlling_SOH,-0.032539512478425105,547,feature_common,6.0
CS2_38,HF8,16,pearson_partial_controlling_SOH,0.06898884185724177,547,feature_common,4.0
CS2_38,HF1,24,pearson_partial_controlling_SOH,0.09051233801970054,547,feature_common,4.0
CS2_38,HF2,24,pearson_partial_controlling_SOH,0.07885306798297535,547,feature_common,6.0
CS2_38,HF3,24,pearson_partial_controlling_SOH,-0.11191759038043902,547,feature_common,2.0
CS2_38,HF4,24,pearson_partial_controlling_SOH,0.07876840502174086,547,feature_common,7.0
CS2_38,HF5,24,pearson_partial_controlling_SOH,-0.09967876409079028,547,feature_common,3.0
CS2_38,HF6,24,pearson_partial_controlling_SOH,-0.12997415118449318,547,feature_common,1.0
CS2_38,HF7,24,pearson_partial_controlling_SOH,0.08627699188646432,547,feature_common,5.0
CS2_38,HF8,24,pearson_partial_controlling_SOH,0.04265308320926978,547,feature_common,8.0
CS2_38,HF1,32,pearson_partial_controlling_SOH,-0.03134469824028758,547,feature_common,6.0
CS2_38,HF2,32,pearson_partial_controlling_SOH,0.05421222370488838,547,feature_common,3.0
CS2_38,HF3,32,pearson_partial_controlling_SOH,0.020925497336969245,547,feature_common,7.0
CS2_38,HF4,32,pearson_partial_controlling_SOH,0.054181254957380534,547,feature_common,4.0
CS2_38,HF5,32,pearson_partial_controlling_SOH,-0.12451126196491567,547,feature_common,2.0
CS2_38,HF6,32,pearson_partial_controlling_SOH,-0.18224904838477843,547,feature_common,1.0
CS2_38,HF7,32,pearson_partial_controlling_SOH,-0.033947542702471516,547,feature_common,5.0
CS2_38,HF8,32,pearson_partial_controlling_SOH,0.00306825680361084,547,feature_common,8.0
