battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_37,current_SOH,32,MAE,0.027124776697258195,0.059582202489634827,10.0,1,1006
CS2_37,current_SOH,32,MAE,0.02910405501847874,0.06021774455272828,100.0,1,1006
CS2_38,current_SOH,32,MAE,0.027921001267978834,0.06584440924061666,0.01,1,996
CS2_38,current_SOH,32,MAE,0.027922912222433174,0.0658441185585734,0.1,1,996
CS2_38,current_SOH,32,MAE,0.027942032985401342,0.06584123864368202,1.0,1,996
CS2_38,current_SOH,32,MAE,0.028139560649805263,0.06581511248758541,10.0,1,996
CS2_38,current_SOH,32,MAE,0.030332921340956765,0.06580392919272261,100.0,1,996
CS2_35,current_SOH_currentHF,32,MAE,0.02487653716646061,0.042246758874240384,0.01,1,850
CS2_35,current_SOH_currentHF,32,MAE,0.0247715905999761,0.04233160056915174,0.1,1,850
CS2_35,current_SOH_currentHF,32,MAE,0.02470943884328291,0.0423588654695919,1.0,1,850
CS2_35,current_SOH_currentHF,32,MAE,0.02464495986134385,0.042119627588896834,10.0,1,850
CS2_35,current_SOH_currentHF,32,MAE,0.024995970345819418,0.04139553102301785,100.0,1,850
CS2_36,current_SOH_currentHF,32,MAE,0.02507499312998811,0.058742209759844746,0.01,1,941
CS2_36,current_SOH_currentHF,32,MAE,0.025106951473576666,0.05881253768644253,0.1,1,941
CS2_36,current_SOH_currentHF,32,MAE,0.0251221304132601,0.05885134384610437,1.0,1,941
CS2_36,current_SOH_currentHF,32,MAE,0.025090335266775503,0.05881411038890186,10.0,1,941
CS2_36,current_SOH_currentHF,32,MAE,0.025016442089995632,0.058656434481741467,100.0,1,941
CS2_37,current_SOH_currentHF,32,MAE,0.024016847435740066,0.04606926812459185,0.01,1,1006
CS2_37,current_SOH_currentHF,32,MAE,0.024087290828373117,0.04613105821748918,0.1,1,1006
CS2_37,current_SOH_currentHF,32,MAE,0.024129253301254067,0.046178078161612963,1.0,1,1006
CS2_37,current_SOH_currentHF,32,MAE,0.02413514459030637,0.04622192844580878,10.0,1,1006
CS2_37,current_SOH_currentHF,32,MAE,0.02419697856038808,0.0467968688062484,100.0,1,1006
CS2_38,current_SOH_currentHF,32,MAE,0.0227213099426806,0.04983537145892345,0.01,1,996
CS2_38,current_SOH_currentHF,32,MAE,0.02230028356188793,0.04942364835384631,0.1,1,996
CS2_38,current_SOH_currentHF,32,MAE,0.022142404195085157,0.04927175067508931,1.0,1,996
CS2_38,current_SOH_currentHF,32,MAE,0.022324679541811467,0.04936505115198054,10.0,1,996
CS2_38,current_SOH_currentHF,32,MAE,0.023494290600900695,0.05005697129494937,100.0,1,996
CS2_35,history_L8,32,MAE,0.024029348267418524,0.03628018164487881,0.01,8,843
CS2_35,history_L8,32,MAE,0.024029504165918963,0.03628038008542448,0.1,8,843
CS2_35,history_L8,32,MAE,0.02403106092309873,0.036282363693290944,1.0,8,843
CS2_35,history_L8,32,MAE,0.024046418647818698,0.036302124872380714,10.0,8,843
CS2_35,history_L8,32,MAE,0.024190627552530264,0.03649595829072635,100.0,8,843
CS2_36,history_L8,32,MAE,0.027233256915531846,0.05817612525111333,0.01,8,934
CS2_36,history_L8,32,MAE,0.027233099940300955,0.0581758927429944,0.1,8,934
CS2_36,history_L8,32,MAE,0.027231528916180518,0.05817357329167868,1.0,8,934
